oid,filter,mjd,mag,magerr,clrcoeff
679115400007751,zg,58560.5082,19.687918,0.0864249,-0.038185824
679115400007751,zg,58560.5259,19.875885,0.09958948,-0.052279208
679115400007751,zg,58560.52682,19.78915,0.09330152,-0.057888564
679215400015888,zr,58561.38011,19.37662,0.06513622,0.09669943
679215400015888,zr,58561.40322,19.282148,0.060563542,0.09496291
679215400015888,zr,58561.43553,19.418352,0.067272276,0.08868601
679315400010884,zi,58561.45879,19.227251,0.07240341,0.18344384
679215400015888,zr,58567.52745,19.440388,0.06842978,0.10292556
679115400007751,zg,58568.40452,19.736725,0.08967896,-0.0582854
679115400007751,zg,58568.42221,19.876791,0.09965713,-0.06514648
679315400010884,zi,58568.47012,19.31317,0.07725479,0.19587299
679215400015888,zr,58568.48857,19.340252,0.06333347,0.09986467
679215400015888,zr,58568.52296,19.269514,0.0599787,0.10529244
679215400015888,zr,58569.38278,19.359879,0.06429963,0.09452978
679115400007751,zg,58569.404,19.726372,0.0889792,-0.068945214
679315400010884,zi,58572.41275,19.1026,0.06589829,0.19009648
679215400015888,zr,58572.43806,19.453814,0.069145344,0.093321905
679215400015888,zr,58572.45537,19.390713,0.0658494,0.09377819
679215400015888,zr,58572.4563,19.423664,0.067549415,0.0933147
679115400007751,zg,58572.50281,19.776297,0.09240099,-0.058142915
679115400007751,zg,58572.51496,19.771809,0.09208846,-0.07489329
679115400007751,zg,58573.38095,19.813974,0.0950634,-0.06608354
679215400015888,zr,58573.43566,19.27657,0.06030454,0.09851828
679215400015888,zr,58573.44453,19.502048,0.07178099,0.0944546
679115400007751,zg,58573.47194,19.614462,0.08173818,-0.046269294
679115400007751,zg,58574.36201,19.78233,0.09282265,-0.066939324
679115400007751,zg,58574.39881,19.7476,0.09041954,-0.059925806
679115400007751,zg,58574.40386,19.707706,0.08773062,-0.06267591
679215400015888,zr,58574.42905,19.401533,0.0664026,0.09574481
679215400015888,zr,58574.4474,19.347374,0.063682295,0.09678234
679115400007751,zg,58575.34006,19.760555,0.09130912,-0.06785839
679215400015888,zr,58575.41354,19.349258,0.063774936,0.096328184
679215400015888,zr,58575.43755,19.406954,0.06668158,0.08922965
679215400015888,zr,58575.43848,19.530535,0.07338622,0.0939167
679215400015888,zr,58575.45831,19.437101,0.068255894,0.09235749
679115400007751,zg,58575.48773,19.767416,0.09178359,-0.050018817
679115400007751,zg,58575.50562,19.738852,0.089823335,-0.066954836
1720205400005285,zr,58580.36953,19.390009,0.07199172,0.098393604
1721208300020231,zr,58580.37461,19.316032,0.06842229,0.11632829
679215400015888,zr,58580.39164,19.370834,0.06484582,0.09206798
679215400015888,zr,58580.39255,19.38901,0.06576275,0.09312289
679115400007751,zg,58580.41984,19.832,0.09636169,-0.07892814
679115400007751,zg,58580.43886,19.865402,0.09880975,-0.054776844
679115400007751,zg,58580.44519,19.621538,0.0821788,-0.054588534
679215400015888,zr,58580.48113,19.443623,0.0686015,0.09235052
679215400015888,zr,58580.50173,19.439547,0.06838526,0.100285806
679215400015888,zr,58581.40703,19.52885,0.07329029,0.0977561
679215400015888,zr,58581.45974,19.419842,0.06734983,0.08894926
679115400007751,zg,58581.48594,19.803345,0.09430526,-0.049937524
679315400010884,zi,58581.51192,19.352674,0.07958969,0.18850145
679115400007751,zg,58582.36169,19.718561,0.088454686,-0.04822666
679215400015888,zr,58582.40837,19.431969,0.067985095,0.0941679
679215400015888,zr,58582.42685,19.464846,0.06973912,0.096524514
679215400015888,zr,58582.45228,19.39533,0.06608491,0.09744565
679115400007751,zg,58582.48882,19.87161,0.09927086,-0.06924055
679215400015888,zr,58583.33862,19.273563,0.06016547,0.09681678
679115400007751,zg,58583.37439,19.59683,0.080650285,-0.058543153
679115400007751,zg,58583.38184,19.74814,0.09045646,-0.051498786
679115400007751,zg,58583.38368,19.697372,0.08704643,-0.05422645
679115400007751,zg,58583.40431,19.695312,0.08691065,-0.059854932
679215400015888,zr,58583.48933,19.36854,0.06473102,0.1032458
679215400015888,zr,58584.36645,19.312874,0.06201166,0.098894104
679215400015888,zr,58584.39177,19.460886,0.06952542,0.097082905
679215400015888,zr,58584.40293,19.314735,0.06210061,0.09622703
679115400007751,zg,58584.46408,19.767551,0.091792926,-0.054438543
679115400007751,zg,58584.50342,19.739563,0.0898717,-0.065309145
679115400007751,zg,58585.39405,19.807186,0.094578564,-0.06899686
679215400015888,zr,58585.40692,19.342285,0.063432865,0.089529425
679215400015888,zr,58585.42817,19.498526,0.07158501,0.091519505
679215400015888,zr,58586.35611,19.305672,0.061668854,0.09682448
679215400015888,zr,58586.36209,19.517445,0.07264401,0.097257376
679215400015888,zr,58586.38474,19.371143,0.06486128,0.102646396
679115400007751,zg,58586.42373,19.73733,0.08971996,-0.07005822
679115400007751,zg,58586.44138,19.854898,0.09803397,-0.07234614
679115400007751,zg,58586.44271,19.870716,0.09920435,-0.08185055
679315400010884,zi,58586.51308,19.279942,0.07534205,0.18962452
679215400015888,zr,58587.41652,19.464245,0.06970664,0.09460006
679115400007751,zg,58587.44366,19.769375,0.09191944,-0.09314032
679115400007751,zg,58587.48787,19.78879,0.093276106,-0.058488965
679215400015888,zr,58588.38808,19.438099,0.068308584,0.09460817
679215400015888,zr,58588.41623,19.473682,0.0702186,0.092346795
679215400015888,zr,58588.43857,19.332659,0.06296389,0.09944879
679115400007751,zg,58588.46587,19.782572,0.0928396,-0.051562626
679115400007751,zg,58588.48694,19.858826,0.09832345,-0.071409956
1720205400005285,zr,58589.2502,19.256779,0.065060936,0.117851995
679215400015888,zr,58589.34232,19.558853,0.07501862,0.094891444
679215400015888,zr,58591.40341,19.340414,0.06334139,0.10028726
679215400015888,zr,58591.4402,19.454786,0.06919748,0.0969512
679115400007751,zg,58592.44092,19.777252,0.092467695,-0.04263776
1721208300020231,zr,58593.33368,19.413,0.07343665,0.10659309
679215400015888,zr,58593.3795,19.457981,0.06936903,0.100430414
679215400015888,zr,58593.40406,19.380413,0.06532737,0.096456565
679215400015888,zr,58596.30137,19.232594,0.058304735,0.098207824
679215400015888,zr,58596.31828,19.291397,0.06099554,0.097908586
679215400015888,zr,58596.33395,19.33782,0.06321484,0.10002744
679315400010884,zi,58596.37575,19.299145,0.076441795,0.18689968
679215400015888,zr,58596.41751,19.44617,0.06873709,0.09783836
679115400007751,zg,58596.46636,19.793324,0.09359554,-0.049249608
679115400007751,zg,58596.48754,19.902248,0.10157452,-0.063743584
679115400007751,zg,58597.30285,19.725636,0.08892968,-0.057386704
679215400015888,zr,58597.38777,19.58836,0.076759025,0.099607624
679215400015888,zr,58597.40505,19.542284,0.07405905,0.09405304
679115400007751,zg,58597.46962,19.725876,0.08894581,-0.053560045
679115400007751,zg,58597.48578,19.791094,0.09343834,-0.063772716
679115400007751,zg,58598.27978,19.834332,0.09653072,-0.07447753
679215400015888,zr,58598.33711,19.422722,0.06750014,0.09775077
679215400015888,zr,58598.34275,19.306173,0.061692674,0.09702672
679215400015888,zr,58598.37281,19.430946,0.06793127,0.09631857
679115400007751,zg,58598.42918,19.773628,0.09221509,-0.045606617
679215400015888,zr,58598.48156,19.436665,0.06823276,0.09556395
679115400007751,zg,58599.22137,19.781708,0.09277908,-0.040860828
679115400007751,zg,58600.39765,19.841373,0.09704312,-0.07262111
679115400007751,zg,58600.39858,19.873335,0.09939932,-0.061422106
1720205400005285,zr,58602.30303,19.371542,0.07099005,0.10470147
1721208300020231,zr,58602.30669,19.356182,0.07045786,0.10807821
679215400015888,zr,58605.38388,19.352106,0.06391514,0.0973115
679215400015888,zr,58605.3848,19.4495,0.06891457,0.096664324
679215400015888,zr,58605.41978,19.461966,0.06958359,0.09791322
679315400010884,zi,58605.47098,19.366695,0.08043447,0.1803511
1720205400005285,zr,58606.28459,19.429205,0.07416234,0.10517973
1721208300020231,zr,58606.28729,19.322803,0.06876159,0.11517857
679215400015888,zr,58606.3196,19.43014,0.06788891,0.09975784
679215400015888,zr,58606.35279,19.422924,0.06751073,0.09431706
679215400015888,zr,58606.36959,19.389202,0.06577257,0.0959508
679115400007751,zg,58606.41939,19.85906,0.09834068,-0.055964082
679115400007751,zg,58606.43859,19.847776,0.0975111,-0.07314845
679215400015888,zr,58607.35701,19.357464,0.06417995,0.093710266
679215400015888,zr,58607.36554,19.436657,0.06823239,0.089400284
679115400007751,zg,58607.40465,19.723104,0.08875942,-0.057515774
679115400007751,zg,58608.3002,19.871119,0.09923432,-0.05711117
679115400007751,zg,58608.30111,19.773502,0.0922063,-0.06561154
679115400007751,zg,58608.32343,19.73233,0.089381345,-0.05447142
679215400015888,zr,58608.34552,19.465164,0.06975633,0.09854278
679215400015888,zr,58608.36313,19.337921,0.06321978,0.09736681
679215400015888,zr,58608.36405,19.372435,0.06492598,0.09414842
679115400007751,zg,58612.28211,19.806612,0.09453773,-0.082911104
679115400007751,zg,58612.30149,19.810373,0.09480593,-0.07869223
679115400007751,zg,58612.39172,19.619894,0.08207623,-0.02305828
679215400015888,zr,58612.42841,19.459358,0.06944311,0.09378822
679215400015888,zr,58612.46081,19.407047,0.06668637,0.09267195
679315400010884,zi,58612.49542,19.329239,0.078196526,0.19396576
679115400007751,zg,58616.22982,19.902897,0.10162379,-0.058956105
679215400015888,zr,58616.36567,19.335793,0.06311617,0.10036772
679215400015888,zr,58616.38303,19.479794,0.070552155,0.100118384
679215400015888,zr,58616.38432,19.415688,0.06713364,0.09419506
679215400015888,zr,58616.42014,19.36151,0.064380616,0.096763596
679115400007751,zg,58616.45498,19.845793,0.097365886,-0.06907348
679115400007751,zg,58616.4559,19.793858,0.093633235,-0.06677101
1720205400005285,zr,58617.27452,19.471289,0.07656132,0.10434715
1721208300020231,zr,58617.28822,19.477549,0.07696188,0.10220451
679215400015888,zr,58617.31172,19.429756,0.067868724,0.101206556
679215400015888,zr,58617.3228,19.37912,0.06526212,0.0989896
679215400015888,zr,58617.34187,19.561405,0.07516756,0.09785497
679115400007751,zg,58617.4171,19.73445,0.089524716,-0.053883374
679115400007751,zg,58617.42658,19.691818,0.086680815,-0.032153383
679115400007751,zg,58617.4493,19.860384,0.09843848,-0.080324225
1720205400005285,zr,58618.22443,19.32325,0.06843366,0.1055416
1721208300020231,zr,58618.23139,19.35987,0.07064773,0.110372216
679215400015888,zr,58618.34049,19.220654,0.057774372,0.104455926
679115400007751,zg,58619.27104,19.64476,0.08364094,-0.044969603
679115400007751,zg,58619.28004,19.611013,0.081524335,-0.03677921
